stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,h3_7,h3_8,h3_9,h3_10
1,50001.0,Westbound Davie St @ Bidwell St,,49.286458,-123.140424,BUS ZN,,0,,1,8728de8d8ffffff,8828de8d8bfffff,8928de8d8a7ffff,8a28de8d8a57fff
10000,59326.0,Northbound No. 5 Rd @ McNeely Dr,,49.179962,-123.09149,BUS ZN,,0,,1,8728de8f4ffffff,8828de8f41fffff,8928de8f48fffff,8a28de8f48dffff
10001,59324.0,Northbound No. 5 Rd @ Woodhead Rd,,49.18267,-123.091448,BUS ZN,,0,,1,8728de8f4ffffff,8828de8f41fffff,8928de8f417ffff,8a28de8f402ffff
10002,59323.0,Southbound No. 5 Rd @ Cambie Rd,,49.184252,-123.091627,BUS ZN,,0,,1,8728de8f4ffffff,8828de8f41fffff,8928de8f407ffff,8a28de8f4057fff
10003,59325.0,Southbound No. 5 Rd @ Woodhead Rd,,49.182051,-123.091659,BUS ZN,,0,,1,8728de8f4ffffff,8828de8f41fffff,8928de8f417ffff,8a28de8f4157fff
10004,59327.0,Eastbound McNeely Dr @ No. 5 Rd,,49.179586,-123.091105,BUS ZN,,0,,1,8728de8f4ffffff,8828de8f49fffff,8928de8f48fffff,8a28de8f48d7fff
10005,59329.0,Eastbound Jack Bell Dr @ McNeely Dr,,49.179599,-123.087232,BUS ZN,,0,,2,8728de8f4ffffff,8828de8f41fffff,8928de8f4c7ffff,8a28de8f4137fff
10006,59331.0,Eastbound Jack Bell Dr @ 12500 Block,,49.178199,-123.084601,BUS ZN,,0,,2,8728de8f4ffffff,8828de8f4dfffff,8928de8f4d7ffff,8a28de8f4d5ffff
10007,59332.0,Northbound Jack Bell Dr @ Wyne Cres North,,49.180787,-123.082085,BUS ZN,,0,,2,8728de8f4ffffff,8828de8f4dfffff,8928de8f4cfffff,8a28de8f4ceffff
10008,59335.0,Northbound Jacombs Rd @ Vanier Place,,49.183053,-123.080188,BUS ZN,,0,,1,8728de8f4ffffff,8828de8f45fffff,8928de8f457ffff,8a28de8f4577fff
10012,59702.0,Eastbound Lougheed Hwy @ Madison Ave,,49.266312,-123.008094,BUS ZN,,0,,2,8728de125ffffff,8828de1257fffff,8928de12563ffff,8a28de125637fff
10013,59701.0,Westbound Lougheed Hwy @ Madison Ave,,49.266542,-123.009458,BUS ZN,,0,,2,8728de125ffffff,8828de1257fffff,8928de12563ffff,8a28de125607fff
10017,53309.0,Westbound Lougheed Hwy @ Holdom Ave,,49.265095,-122.982086,BUS ZN,,0,,1,8728de120ffffff,8828de120dfffff,8928de120d7ffff,8a28de120d6ffff
10018,53302.0,Eastbound Lougheed Hwy @ Holdom Ave,,49.264649,-122.980395,BUS ZN,,0,,2,8728de120ffffff,8828de120dfffff,8928de120d7ffff,8a28de120d77fff
10021,52835.0,Westbound Lougheed Hwy @ Sperling Ave,,49.25941,-122.962966,BUS ZN,,0,,1,8728de126ffffff,8828de1269fffff,8928de12687ffff,8a28de1268effff
10023,53304.0,Eastbound Lougheed Hwy @ Bainbridge Ave,,49.258523,-122.955209,BUS ZN,,0,,1,8728de126ffffff,8828de1269fffff,8928de1268bffff,8a28de1268b7fff
10028,53308.0,Westbound Lougheed Hwy @ Lake City Way,,49.25443,-122.938606,BUS ZN,,0,,2,8728de89bffffff,8828de89bbfffff,8928de89ba3ffff,8a28de89ba37fff
10029,53305.0,Eastbound Lougheed Hwy @ Lake City Way,,49.254139,-122.937052,BUS ZN,,0,,2,8728de89bffffff,8828de89bbfffff,8928de89bbbffff,8a28de89bb8ffff
10034,58349.0,Westbound Lougheed Hwy @ Production Way,,49.253225,-122.917557,BUS ZN,,0,,1,8728de89bffffff,8828de89bdfffff,8928de89bcbffff,8a28de89bca7fff
10035,59295.0,Westbound River Rd @ 23900 Block,,49.182568,-122.559304,BUS ZN,,0,,2,8728dec22ffffff,8828dec221fffff,8928dec2203ffff,8a28dec22037fff
10036,59311.0,Southbound Turner Creek Dr @ Heritage Mountain Blvd,,49.293537,-122.838479,BUS ZN,,0,,2,8728dec4dffffff,8828dec4d5fffff,8928dec4dcfffff,8a28dec4d52ffff
10037,52553.0,Westbound Government Rd @ Brighton Ave,,49.250879,-122.919712,BUS ZN,,0,,2,8728de89bffffff,8828de89bdfffff,8928de89bd3ffff,8a28de89bd1ffff
10038,52552.0,Eastbound Government Rd @ Brighton Ave,,49.250777,-122.919356,BUS ZN,,0,,1,8728de89bffffff,8828de89bdfffff,8928de89bd3ffff,8a28de89bd1ffff
1004,50995.0,Northbound Cambie St @ W 59 Ave,,49.217289,-123.116608,BUS ZN,,0,,1,8728de8f1ffffff,8828de8f17fffff,8928de8f163ffff,8a28de8f1607fff
10040,59341.0,Southbound Cooney Rd @ Ackroyd Rd,,49.171551,-123.13164,BUS ZN,,0,,1,8728de81bffffff,8828de8e6dfffff,8928de8e6dbffff,8a28de8e6da7fff
10042,59402.0,Southbound Smith Ave @ Fir St,,49.244604,-123.019856,BUS ZN,,0,,2,8728de88bffffff,8828de88b3fffff,8928de88b23ffff,8a28de88b22ffff
10046,59396.0,Westbound Beach Ave @ Howe St,,49.274962,-123.132056,BUS ZN,,0,,1,8728de8dcffffff,8828de8dc3fffff,8928de8dc2fffff,8a28de8dc2f7fff
10047,59393.0,Westbound Beach Ave @ Hornby St,,49.275543,-123.132974,BUS ZN,,0,,1,8728de8dcffffff,8828de8dc3fffff,8928de8dc2fffff,8a28de8dc2c7fff
10048,59392.0,Westbound Beach Ave @ Thurlow St,,49.277896,-123.135648,BUS ZN,,0,,1,8728de8ddffffff,8828de8dd5fffff,8928de8dd5bffff,8a28de8dd59ffff
10049,59391.0,Westbound Beach Ave @ Bute St,,49.279589,-123.137338,BUS ZN,,0,,1,8728de8ddffffff,8828de8dd5fffff,8928de8dd4bffff,8a28de8dd487fff
10057,50087.0,Westbound Pacific St @ Richards St,,49.273623,-123.127085,BUS ZN,,0,,1,8728de8dcffffff,8828de8dc3fffff,8928de8dc77ffff,8a28de8dc76ffff
10058,50086.0,Westbound Pacific Blvd @ Drake St,,49.27342,-123.124214,BUS ZN,,0,,1,8728de8dcffffff,8828de8dc7fffff,8928de8dc77ffff,8a28de8dc747fff
1006,50997.0,Northbound Cambie St @ W 54 Ave,,49.22204,-123.116425,BUS ZN,,0,,1,8728de8c6ffffff,8828de8c6dfffff,8928de8c6d7ffff,8a28de8c6d67fff
10060,59406.0,Eastbound River Rd @ 236 St,,49.186932,-122.567124,BUS ZN,,0,,2,8728dec22ffffff,8828dec223fffff,8928dec2233ffff,8a28dec223affff
10062,58662.0,Southbound Derwent Way @ Belgrave Way,,49.182712,-122.929683,BUS ZN,,0,,1,8728de886ffffff,8828de8863fffff,8928de88633ffff,8a28de88631ffff
10063,53244.0,Southbound Sunnyside Rd @ Anmore Grocery Store,,49.322138,-122.855795,BUS ZN,,0,,1,8728dec49ffffff,8828dec493fffff,8928de11693ffff,8a28dec492d7fff
10064,59390.0,Westbound Pacific St @ Jervis St,,49.280964,-123.138406,BUS ZN,,0,,1,8728de8d8ffffff,8828de8dd5fffff,8928de8d8b3ffff,8a28de8d8b27fff
10067,53318.0,Eastbound Brunette Ave @ Lougheed Hwy,,49.236831,-122.870969,BUS ZN,,0,,1,8728dec6dffffff,8828dec6d9fffff,8928dec6d8bffff,8a28dec6d8a7fff
10068,53568.0,Westbound Brunette Ave @ Lougheed Hwy,,49.236997,-122.8711,BUS ZN,,0,,1,8728dec6dffffff,8828dec6d9fffff,8928dec6d8bffff,8a28dec6d8a7fff
10070,59420.0,Eastbound Davie St @ Broughton St,,49.283478,-123.136106,BUS ZN,,0,,1,8728de8d8ffffff,8828de8d8bfffff,8928de8d8b3ffff,8a28de8d8b1ffff
10071,52978.0,Northbound Willingdon Ave @ Albert St,,49.282191,-123.003044,BUS ZN,,0,,2,8728de121ffffff,8828de1215fffff,8928de12143ffff,8a28de12140ffff
10073,59310.0,Northbound East Rd @ Blackberry Dr,,49.300172,-122.835368,BUS ZN,,0,,2,8728dec4dffffff,8828dec4d5fffff,8928dec4d4fffff,8a28dec4d4d7fff
10074,59309.0,Southbound East Rd @ Blackberry Dr,,49.300062,-122.835526,BUS ZN,,0,,2,8728dec4dffffff,8828dec4d5fffff,8928dec4d4fffff,8a28dec4d4d7fff
10076,59345.0,Southbound E Columbia St @ 600 Block,,49.236815,-122.892659,BUS ZN,,0,,1,8728de89effffff,8828de89e7fffff,8928de89e7bffff,8a28de89e7affff
10079,52524.0,Eastbound Deer Lake Parkway @ Wayburne Dr,,49.241548,-122.997353,BUS ZN,,0,,1,8728de88bffffff,8828de88b5fffff,8928de88b43ffff,8a28de88b437fff
10085,58648.0,Northbound 52 St @ 7A Ave,,49.016476,-123.079556,BUS ZN,,0,,1,8728de91effffff,8828de91a9fffff,8928de91a93ffff,8a28de91a927fff
10090,58376.0,Northbound Sperling Ave @ Curtis St,,49.27563,-122.964554,BUS ZN,,0,,1,8728de122ffffff,8828de1229fffff,8928de12297ffff,8a28de122957fff
10092,58380.0,Southbound Kensington Ave @ Hastings St,,49.279834,-122.97013,BUS ZN,,0,,1,8728de122ffffff,8828de122bfffff,8928de122b3ffff,8a28de122b1ffff
10095,59501.0,Eastbound Murray St @ 2900 Block,,49.278787,-122.845471,BUS ZN,,0,,2,8728dec6bffffff,8828dec6b7fffff,8928dec6b0fffff,8a28dec6b0dffff
10096,59491.0,Eastbound Murray St @ Klahanie Dr West,,49.279358,-122.838591,BUS ZN,,0,,1,8728dec6bffffff,8828dec6b5fffff,8928dec6b47ffff,8a28dec6b45ffff
10099,59499.0,Westbound Murray St @ Capilano Rd,,49.28063,-122.830879,BUS ZN,,0,,1,8728dec4cffffff,8828dec6b5fffff,8928dec4cb3ffff,8a28dec6b49ffff
101,50101.0,Westbound Cornwall Ave @ Cypress St,,49.272539,-123.148302,BUS ZN,,0,,1,8728de8ddffffff,8828de8dddfffff,8928de8ddc7ffff,8a28de8ddc5ffff
10100,59497.0,Westbound Murray St @ Klahanie Dr East,,49.280637,-122.833714,BUS ZN,,0,,1,8728dec6bffffff,8828dec6b5fffff,8928dec6b4fffff,8a28dec6b4d7fff
10101,59500.0,Westbound Murray St @ 2900 Block,,49.278915,-122.845681,BUS ZN,,0,,1,8728dec6bffffff,8828dec6b7fffff,8928dec6b0fffff,8a28dec6b0dffff
10105,59481.0,Southbound Broadway St @ Cameron Ave,,49.247786,-122.762468,BUS ZN,,0,,2,8728dec44ffffff,8828dec449fffff,8928dec448bffff,8a28dec448affff
10106,59503.0,Southbound Broadway St @ Mary Hill Bypass,,49.242472,-122.762497,BUS ZN,,0,,2,8728dec62ffffff,8828dec449fffff,8928dec6267ffff,8a28dec44937fff
10110,59486.0,Southbound Underhill Ave @ 2700 Block,,49.259302,-122.9278,BUS ZN,,0,,2,8728de89bffffff,8828de89b1fffff,8928de89b0fffff,8a28de89b0f7fff
10112,59509.0,Southbound Horseshoe Way @ Blacksmith Place,,49.127969,-123.096021,BUS ZN,,0,,1,8728de811ffffff,8828de8113fffff,8928de81137ffff,8a28de811347fff
10113,59502.0,Southbound 116 St @ 82 Ave,,49.152873,-122.901627,BUS ZN,,0,,1,8728de8b0ffffff,8828de8b0bfffff,8928de8b0abffff,8a28de8b0a8ffff
10114,59513.0,Eastbound W Georgia St @ Hamilton St,,49.280019,-123.114489,BUS ZN,,0,,1,8728de8deffffff,8828de8d8dfffff,8928de8dea7ffff,8a28de8dea4ffff
10128,59487.0,Northbound Glover Rd @ Hwy 10 Bypass,,49.135762,-122.61103,BUS ZN,,0,,1,8728ded0bffffff,8828ded0b1fffff,8928ded0b13ffff,8a28ded0b137fff
10129,59488.0,Southbound Glover Rd @ Hwy 10 Bypass,,49.13588,-122.61123,BUS ZN,,0,,1,8728ded0bffffff,8828ded0b1fffff,8928ded0b13ffff,8a28ded0b137fff
1013,51004.0,Northbound Seymour St @ Davie St,,49.276811,-123.124629,BUS ZN,,0,,1,8728de8dcffffff,8828de8dc7fffff,8928de8dc67ffff,8a28de8dc647fff
10130,59518.0,Northbound Banbury Rd @ Gallant Ave,,49.326512,-122.949168,BUS ZN,,0,,1,8728de100ffffff,8828de1005fffff,8928de10043ffff,8a28de10041ffff
10131,59229.0,Westbound Hansen Rd @ Grosvenor Rd,,49.204352,-122.836473,BUS ZN,,0,,1,8728de896ffffff,8828de8967fffff,8928de89663ffff,8a28de896607fff
10132,53931.0,Southbound Johnson St @ Guildford Way,,49.284778,-122.801761,BUS ZN,,0,,1,8728dec41ffffff,8828dec413fffff,8928dec4123ffff,8a28dec4122ffff
10134,59484.0,Westbound Robson Dr @ Madrona Place,,49.300339,-122.79179,BUS ZN,,0,,1,8728dec4effffff,8828dec4e1fffff,8928dec4e03ffff,8a28dec4e01ffff
10135,59496.0,Northbound Pinetree Way @ Silver Springs Blvd,,49.294729,-122.788704,BUS ZN,,0,,1,8728dec4effffff,8828dec4edfffff,8928dec4ec7ffff,8a28dec4ec67fff
10138,59483.0,Westbound Robson Dr @ Pinetree Way,,49.298993,-122.78761,BUS ZN,,0,,1,8728dec4effffff,8828dec4e1fffff,8928dec4e1bffff,8a28dec4e197fff
10139,59495.0,Northbound Pinetree Way @ 1300 Block,,49.292615,-122.790129,BUS ZN,,0,,1,8728dec4effffff,8828dec4e9fffff,8928dec4ed7ffff,8a28dec4ed6ffff
10141,59479.0,Northbound Coast Meridian Rd @ Coquitlam Ave,,49.267676,-122.756,BUS ZN,,0,,1,8728dec40ffffff,8828dec40dfffff,8928dec40c3ffff,8a28dec40c2ffff
10142,53700.0,Southbound Broadway St @ Industrial Ave,,49.24518,-122.762542,BUS ZN,,0,,2,8728dec44ffffff,8828dec449fffff,8928dec449bffff,8a28dec449affff
10144,59534.0,Eastbound Westminster Hwy @ Hwy 91 Offramp,,49.167956,-122.975056,BUS ZN,,0,,1,8728de885ffffff,8828de8859fffff,8928de885d7ffff,8a28de8858b7fff
10145,59505.0,Eastbound Johnson St @ 1400 Block,,49.30081,-122.796798,BUS ZN,,0,,1,8728dec4effffff,8828dec4e1fffff,8928dec4e07ffff,8a28dec4e047fff
10148,59897.0,Eastbound 64 Ave @ 168 St,,49.118797,-122.755909,BUS ZN,,0,,1,8728ded44ffffff,8828ded443fffff,8928ded4407ffff,8a28ded4404ffff
10149,59891.0,Westbound 64 Ave @ 176 St,,49.118876,-122.735903,BUS ZN,,0,,1,8728ded44ffffff,8828ded445fffff,8928ded445bffff,8a28ded4458ffff
10151,59549.0,Eastbound 6th Ave @ 18 St,,49.202286,-122.940342,BUS ZN,,0,,1,8728de883ffffff,8828de883dfffff,8928de883cbffff,8a28de883ca7fff
10159,59243.0,Westbound 112 Ave @ 136 St,,49.206235,-122.845834,BUS ZN,,0,,1,8728de896ffffff,8828de8929fffff,8928de89293ffff,8a28de89292ffff
1016,58065.0,Northbound Seymour St @ W Georgia St,,49.281477,-123.117549,BUS ZN,,0,,1,8728de8d8ffffff,8828de8d8dfffff,8928de8d8d3ffff,8a28de8d8c27fff
10163,59825.0,Southbound 168 St @ 80 Ave,,49.146242,-122.756697,BUS ZN,,0,,1,8728ded43ffffff,8828ded439fffff,8928ded4393ffff,8a28ded43907fff
1017,51008.0,Southbound Granville St @ W 45 Ave,,49.230342,-123.139857,BUS ZN,,0,,1,8728de8c0ffffff,8828de8c0dfffff,8928de8c0d3ffff,8a28de8c0d1ffff
10171,58878.0,Southbound Noons Creek Dr @ Dogwood Place,,49.291372,-122.824052,BUS ZN,,0,,1,8728dec4cffffff,8828dec4c3fffff,8928dec4c3bffff,8a28dec4c387fff
10172,59101.0,Southbound Heritage Mountain Blvd @ Ravine Dr,,49.289083,-122.83355,BUS ZN,,0,,1,8728dec4cffffff,8828dec4ddfffff,8928dec4ddbffff,8a28dec4dd97fff
10174,59573.0,Northbound 124 St @ 58A Ave,,49.108911,-122.879043,BUS ZN,,0,,1,8728de99affffff,8828de99adfffff,8928de99ac3ffff,8a28de99ac37fff
10175,55509.0,Southbound 128 St @ 60 Ave,,49.11234,-122.867983,BUS ZN,,0,,1,8728ded6dffffff,8828ded6d3fffff,8928ded6d23ffff,8a28ded6d21ffff
10176,59571.0,Westbound 60 Ave @ 126 St,,49.111851,-122.873913,BUS ZN,,0,,1,8728de99affffff,8828ded6d3fffff,8928ded6d27ffff,8a28ded6d267fff
10178,59572.0,Eastbound 60 Ave @ 126 St,,49.111737,-122.872683,BUS ZN,,0,,1,8728ded6dffffff,8828ded6d3fffff,8928ded6d27ffff,8a28ded6d267fff
10179,59575.0,Southbound 124 St @ 59A Ave,,49.110572,-122.879193,BUS ZN,,0,,1,8728de99affffff,8828de99adfffff,8928de99ac3ffff,8a28de99acaffff
1018,59042.0,63 Ave Loop @ Granville St,,49.21392,-123.140853,BUS ZN,,0,,1,8728de8c4ffffff,8828de8c4dfffff,8928de8c4cfffff,8a28de8c4ce7fff
10180,59576.0,Northbound N Boundary Rd @ Eton St,,49.287718,-123.023214,BUS ZN,,0,,2,8728de12effffff,8828de12e9fffff,8928de12e97ffff,8a28de12e967fff
10181,58257.0,Eastbound 48 Ave @ Laidlaw St,,49.090072,-123.085518,BUS ZN,,0,,1,8728de833ffffff,8828de8333fffff,8928de8333bffff,8a28de833387fff
10184,52863.0,Westbound Cameron St @ Morrey Court,,49.253498,-122.8967,BUS ZN,,0,,1,8728de89affffff,8828de89a1fffff,8928de89a73ffff,8a28de89a727fff
10188,59590.0,Eastbound 58 Ave @ 176 St,,49.107725,-122.734514,BUS ZN,,0,,1,8728ded71ffffff,8828ded71bfffff,8928ded71a3ffff,8a28ded71a0ffff
10189,59795.0,Westbound 58 Ave @ 176A St,,49.107856,-122.733279,BUS ZN,,0,,1,8728ded71ffffff,8828ded71bfffff,8928ded71a3ffff,8a28ded71a07fff
1019,51010.0,Westbound W 64 Ave @ Adera St,,49.213261,-123.144003,BUS ZN,,0,,1,8728de8c4ffffff,8828de8c4dfffff,8928de8c4c7ffff,8a28de8c4c47fff
10190,59591.0,Westbound 58 Ave @ 177B St,,49.107855,-122.730925,BUS ZN,,0,,1,8728ded71ffffff,8828ded71bfffff,8928ded71a3ffff,8a28ded71a17fff
10191,59493.0,Westbound Murray St @ Hugh St,,49.278926,-122.848134,BUS ZN,,0,,2,8728dec6bffffff,8828dec6b1fffff,8928dec6b3bffff,8a28dec6b0cffff
10192,59494.0,Eastbound Murray St @ Hugh St,,49.278797,-122.847702,BUS ZN,,0,,1,8728dec6bffffff,8828dec6b1fffff,8928dec6b0fffff,8a28dec6b0cffff
10194,58374.0,Northbound Sperling Ave @ Union St,,49.278015,-122.964558,BUS ZN,,0,,2,8728de122ffffff,8828de1229fffff,8928de12287ffff,8a28de122857fff
10195,59043.0,Eastbound Greenmount Ave @ Wellington St,,49.284281,-122.760387,BUS ZN,,0,,1,8728dec43ffffff,8828dec43dfffff,8928dec406fffff,8a28dec43d67fff
10196,59767.0,VCC-Clark Station @ Unloading Only,,49.266014,-123.080036,BUS ZN,,0,,1,8728de8d3ffffff,8828de8d15fffff,8928de8d14bffff,8a28de8d149ffff
10198,59616.0,Eastbound Mall Access Rd @ Meadowtown Centre,,49.220613,-122.672576,BUS ZN,,0,,1,8728dec29ffffff,8828dec297fffff,8928dec2967ffff,8a28dec2960ffff
10199,59605.0,Southbound 200 St @ 64 Ave,,49.118495,-122.668744,BUS ZN,,0,,1,8728ded72ffffff,8828ded721fffff,8928ded723bffff,8a28ded723b7fff
1020,51011.0,Northbound Angus Dr @ W 64 Ave,,49.21358,-123.148376,BUS ZN,,0,,1,8728de8c4ffffff,8828de8c41fffff,8928de8c413ffff,8a28de8c4127fff
10202,59781.0,Westbound Beresford St @ Royal Oak Ave,,49.219859,-122.98817,BUS ZN,,0,,1,8728de88effffff,8828de88e3fffff,8928de88e2fffff,8a28de88e2f7fff
10204,51876.0,Westbound Hastings St @ Springer Ave,,49.280441,-122.988354,BUS ZN,,0,,1,8728de120ffffff,8828de1239fffff,8928de12393ffff,8a28de123937fff
10205,51875.0,Westbound Hastings St @ Howard Ave,,49.28043,-122.984501,BUS ZN,,0,,1,8728de120ffffff,8828de1207fffff,8928de12067ffff,8a28de120657fff
10208,59044.0,Southbound Tower Rd @ University High Street,,49.277133,-122.909375,BUS ZN,,0,,2,8728de134ffffff,8828de1343fffff,8928de1342fffff,8a28de1342f7fff
10209,59704.0,Eastbound Bridgeport Rd @ Great Canadian Way,,49.191931,-123.123173,BUS ZN,,0,,1,8728de8f5ffffff,8828de8f51fffff,8928de8f507ffff,8a28de8f504ffff
1021,51012.0,Northbound Angus Dr @ W 61 Ave,,49.215648,-123.148305,BUS ZN,,0,,2,8728de8c4ffffff,8828de8c41fffff,8928de8c403ffff,8a28de8c4027fff
10210,59697.0,Northbound 240 St @ 112 Ave,,49.206124,-122.556596,BUS ZN,,0,,2,8728dec04ffffff,8828dec045fffff,8928dec0447ffff,8a28dec0446ffff
10211,59695.0,Northbound 240 St @ 11500 Block,,49.212037,-122.556692,BUS ZN,,0,,1,8728dec04ffffff,8828dec047fffff,8928dec046bffff,8a28dec046affff
10212,59698.0,Southbound 240 St @ Kanaka Way,,49.205433,-122.556703,BUS ZN,,0,,1,8728dec04ffffff,8828dec041fffff,8928dec040bffff,8a28dec04097fff
10217,59696.0,Southbound 240 St @ 11500 Block,,49.211555,-122.556883,BUS ZN,,0,,1,8728dec04ffffff,8828dec047fffff,8928dec046bffff,8a28dec046affff
10218,59693.0,Northbound 240 St @ 118 Ave,,49.21665,-122.55685,BUS ZN,,0,,2,8728dec00ffffff,8828dec00dfffff,8928dec00d7ffff,8a28dec00d57fff
1022,51013.0,Northbound West Blvd @ W 60 Ave,,49.217447,-123.14921,BUS ZN,,0,,2,8728de8c4ffffff,8828de8c41fffff,8928de8c403ffff,8a28de8c400ffff
10221,59721.0,Westbound North Fraser Way @ Glenlyon Parkway West,,49.200252,-123.010666,BUS ZN,,0,,1,8728de88cffffff,8828de88c1fffff,8928de88c17ffff,8a28de88c15ffff
10222,53301.0,Eastbound Lougheed Hwy @ Douglas Rd,,49.264976,-122.991151,BUS ZN,,0,,1,8728de120ffffff,8828de1209fffff,8928de12087ffff,8a28de120877fff
10228,54784.0,Southbound Tidewater Way @ Kelvin Grove Way,,49.452393,-123.237667,BUS ZN,,0,,2,8728dea92ffffff,8828dea925fffff,8928dea925bffff,8a28dea925affff
10229,59674.0,Northbound Antrim Ave @ Victory St,,49.21882,-122.984964,BUS ZN,,0,,1,8728de88effffff,8828de88e3fffff,8928de88e2bffff,8a28de88e2a7fff
1023,51014.0,Northbound West Blvd @ W 57 Ave,,49.219817,-123.150612,BUS ZN,,0,,1,8728de8c4ffffff,8828de8c41fffff,8928de8c43bffff,8a28de8c43b7fff
10231,59675.0,Southbound Patterson Ave @ Imperial St,,49.221627,-123.012703,BUS ZN,,0,,2,8728de888ffffff,8828de8881fffff,8928de88807ffff,8a28de888047fff
10232,59677.0,Southbound Patterson Ave @ Victory St,,49.218127,-123.012508,BUS ZN,,0,,1,8728de888ffffff,8828de8881fffff,8928de88817ffff,8a28de888177fff
10233,59679.0,Southbound Patterson Ave @ Rumble St,,49.214602,-123.012488,BUS ZN,,0,,1,8728de888ffffff,8828de8889fffff,8928de8888fffff,8a28de8888e7fff
10235,59678.0,Northbound Patterson Ave @ Rumble St,,49.215171,-123.0123,BUS ZN,,0,,2,8728de888ffffff,8828de8889fffff,8928de8888fffff,8a28de8888e7fff
10239,59690.0,Northbound Gilley Ave @ Keith St,,49.20769,-122.97389,BUS ZN,,0,,2,8728de88effffff,8828de88edfffff,8928de88ec3ffff,8a28de88ec2ffff
1024,51015.0,Northbound West Blvd @ W 54 Ave,,49.221951,-123.151884,BUS ZN,,0,,1,8728de8c4ffffff,8828de8c43fffff,8928de8c43bffff,8a28de8c439ffff
10240,59689.0,Northbound Gilley Ave @ Brynlor Dr,,49.209028,-122.972921,BUS ZN,,0,,2,8728de88effffff,8828de88edfffff,8928de88ec3ffff,8a28de88ec0ffff
10241,59688.0,Northbound Gilley Ave @ Ewart St,,49.210454,-122.972279,BUS ZN,,0,,2,8728de88effffff,8828de88edfffff,8928de88ecfffff,8a28de88ece7fff
10242,59682.0,Eastbound Rumble St @ Sussex Ave,,49.214778,-123.004608,BUS ZN,,0,,1,8728de888ffffff,8828de888dfffff,8928de888d7ffff,8a28de888d5ffff
10244,59683.0,Westbound Rumble St @ Gray Ave,,49.214862,-122.999848,BUS ZN,,0,,1,8728de888ffffff,8828de888dfffff,8928de888c3ffff,8a28de888c37fff
10245,59685.0,Westbound Rumble St @ Nelson Ave,,49.214888,-122.994317,BUS ZN,,0,,1,8728de88effffff,8828de888dfffff,8928de888dbffff,8a28de888d97fff
10246,59680.0,Westbound Rumble St @ McKay Ave,,49.214873,-123.009187,BUS ZN,,0,,1,8728de888ffffff,8828de8889fffff,8928de8888bffff,8a28de888887fff
10247,59673.0,Westbound Rumble St @ Royal Oak Ave,,49.214922,-122.989193,BUS ZN,,0,,1,8728de88effffff,8828de88e3fffff,8928de88e33ffff,8a28de88e307fff
10248,60790.0,Eastbound 64 Ave @ 176 St,,49.118681,-122.734154,BUS ZN,,0,,1,8728ded44ffffff,8828ded445fffff,8928ded445bffff,8a28ded44587fff
1025,51016.0,Northbound West Blvd @ W 51 Ave,,49.224765,-123.15354,BUS ZN,,0,,2,8728de8c4ffffff,8828de8c43fffff,8928de8c42bffff,8a28de8c428ffff
10250,60401.0,Eastbound 64 Ave @ 172 St,,49.118733,-122.74546,BUS ZN,,0,,1,8728ded44ffffff,8828ded441fffff,8928ded440bffff,8a28ded44087fff
10251,60752.0,Eastbound 64 Ave @ 184 St,,49.11868,-122.711957,BUS ZN,,0,,1,8728ded71ffffff,8828ded73bfffff,8928ded73b7ffff,8a28ded73b4ffff
10252,60753.0,Eastbound 64 Ave @ 186 St,,49.118783,-122.706555,BUS ZN,,0,,1,8728ded73ffffff,8828ded73bfffff,8928ded73a3ffff,8a28ded73a27fff
10253,60797.0,Eastbound 64 Ave @ 188 St,,49.118908,-122.700371,BUS ZN,,0,,1,8728ded73ffffff,8828ded73bfffff,8928ded73bbffff,8a28ded73b97fff
10255,60798.0,Eastbound 64 Ave @ 190 St,,49.118979,-122.695869,BUS ZN,,0,,1,8728ded73ffffff,8828ded731fffff,8928ded7313ffff,8a28ded7312ffff
10256,59599.0,Southbound 200 St @ 86 Ave,,49.158596,-122.668182,BUS ZN,,0,,1,8728ded50ffffff,8828ded507fffff,8928ded5073ffff,8a28ded50777fff
10257,60799.0,Westbound 64 Ave @ 190 St,,49.119112,-122.697661,BUS ZN,,0,,1,8728ded73ffffff,8828ded731fffff,8928ded738fffff,8a28ded738dffff
10258,60772.0,Westbound 64 Ave @ 188 St,,49.119036,-122.702518,BUS ZN,,0,,1,8728ded73ffffff,8828ded73bfffff,8928ded73bbffff,8a28ded73b87fff
10259,60773.0,Westbound 64 Ave @ 186 St,,49.118909,-122.708121,BUS ZN,,0,,1,8728ded73ffffff,8828ded73bfffff,8928ded73a3ffff,8a28ded73a2ffff
1026,51017.0,Northbound Arbutus St @ W 51 Ave,,49.225393,-123.155125,BUS ZN,,0,,2,8728de8c4ffffff,8828de8c43fffff,8928de8c42fffff,8a28de8c42dffff
10260,60789.0,Westbound 64 Ave @ 184 St,,49.118828,-122.712983,BUS ZN,,0,,1,8728ded71ffffff,8828ded717fffff,8928ded716bffff,8a28ded716b7fff
10261,59894.0,Westbound 64 Ave @ 172 St,,49.11894,-122.746743,BUS ZN,,0,,1,8728ded44ffffff,8828ded441fffff,8928ded440bffff,8a28ded44087fff
